Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Sound Type,Auditor,Length,Location,Date,File
2,Spectrogram 1,1,90.96777334,92.11279618,0,1331.9,T,BM,1.145022849,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,141.0856021,144.2753086,5771.5,18202.3,W,BM,3.189706508,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,209.7788831,211.3328427,0,1035.9,T,BM,1.55395958,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,279.1835512,282.3732577,1775.8,22050,E,BM,3.189706508,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,280.9010855,282.9457691,0,1183.9,T,,2.044683658,PalmaSola,5/1/2018,2018-05-01T154500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0.115664774,35.7404153,7066.2,11493.2,W,BM,35.62475052,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,69.51452943,70.90250673,0,851.4,T,BM,1.387977293,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,97.38974004,99.3560412,0,851.4,T,BM,1.966301165,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,116.5900926,118.440729,0,1277,T,BM,1.850636391,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,154.1510074,156.0016438,0,851.4,T,BM,1.850636391,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,160.8595643,163.4041894,0,21624.3,E,,2.544625038,PalmaSola,5/1/2018,2018-05-01T155000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,30.85650408,33.8826359,0,21489.4,E,BM,3.026131814,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,75.97153763,77.6890719,0,1121.2,T,BM,1.717534273,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,97.03056499,98.9934613,0,1027.8,T,BM,1.962896312,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,121.8607149,123.2510998,0,1121.2,T,BM,1.390384888,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,134.7013282,136.0099258,0,934.3,T,BM,1.308597542,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,158.1313826,159.7671296,0,1027.8,T,BM,1.635746927,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,175.1196802,176.4282778,0,1308.1,T,BM,1.308597541,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,186.4881214,188.1238683,0,1214.6,T,BM,1.635746926,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,200.1538815,201.8714158,0,934.3,T,BM,1.717534274,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,237.4675408,248.5906199,2989.8,17798.8,W,BM,11.1230791,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,245.9734248,247.1184477,0,1214.6,T,BM,1.145022849,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,284.8944774,288.9020574,0,21396,E,,4.007579971,PalmaSola,5/1/2018,2018-05-01T155500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0.483364973,10.15066443,6358.6,21537.2,W,BM,9.667299461,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,39.3942453,41.64994851,0,1128.1,T,BM,2.255703208,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,98.24353157,99.77418732,0,923,T,BM,1.530655748,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,137.9632124,138.9299423,0,923,T,BM,0.966729946,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,148.8764152,150.2459493,0,1128.1,T,BM,1.36953409,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,169.3388657,171.1917648,0,1128.1,T,BM,1.852899064,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,181.4229901,182.38972,0,1230.7,T,BM,0.966729946,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,256.9260433,258.1344558,0,1230.7,T,,1.208412433,PalmaSola,5/1/2018,2018-05-01T160000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,36.96788055,45.80091395,5179.5,18794.3,W,BM,8.833033405,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,172.5883106,174.3058449,0,1331.9,T,BM,1.717534273,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,204.155789,205.4643865,0,1923.8,T,BM,1.308597542,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,219.4629797,221.671238,5475.5,22050,W,BM,2.208258351,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,242.7691469,244.8138305,1331.9,18794.3,W,BM,2.044683659,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,295.1681053,296.1495535,0,1331.9,T,,0.981448156,PalmaSola,5/1/2018,2018-05-01T160500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,6.939886466,7.749539887,0,1091.6,T,BM,0.809653421,PalmaSola,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,136.2781776,138.3601435,0,1309.9,T,BM,2.081965939,PalmaSola,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,191.3970854,194.7513639,0,21613.4,E,BM,3.354278459,PalmaSola,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,255.5199016,260.9561459,0,21831.7,E,BM,5.436244398,PalmaSola,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,287.7936337,295.1961793,0,20740.1,E,BM,7.402545563,PalmaSola,5/1/2018,2018-05-01T161000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,170.1039732,171.3762857,119.2,1311.1,T,BM,1.272312519,PalmaSola,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,193.725878,195.8078439,0,1430.3,T,BM,2.081965939,PalmaSola,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,200.1471121,201.0145979,0,1549.5,T,BM,0.867485809,PalmaSola,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,270.9174321,273.0572304,0,21454.1,E,BM,2.139798327,PalmaSola,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,280.0502437,283.8093489,0,21811.6,E,,3.759105169,PalmaSola,5/1/2018,2018-05-01T161500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,46.6013123,47.98631634,0,1352.8,T,BM,1.385004036,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,91.89183006,106.3121662,5275.8,20967.8,W,BM,14.42033615,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,115.0295446,115.8442528,0,1623.3,T,BM,0.814708257,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,151.6018867,161.704269,4058.3,20426.7,W,BM,10.10238239,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,173.5990096,174.6581303,0,1217.5,T,BM,1.059120734,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,178.0686015,183.5271468,3111.3,19615,W,BM,5.458545322,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,239.3701712,241.0810586,0,1488,T,BM,1.71088734,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,296.012547,298.8349887,5546.3,21914.7,W,,2.822441626,PalmaSola,5/1/2018,2018-05-01T162000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,0.231329549,20.06783836,2465.2,20954.3,W,BM,19.83650882,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,18.67986107,19.48951449,68.5,1027.2,T,BM,0.809653421,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,56.33841228,57.6107248,0,1232.6,W,BM,1.272312519,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,67.26873347,72.30015116,4245.7,20680.4,W,BM,5.031417688,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,84.5606172,85.4859354,0,958.7,T,BM,0.925318196,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,115.4886249,117.454926,0,21639.1,E,BM,1.966301166,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,137.267609,139.5230721,2602.2,21639.1,W,BM,2.255463102,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,202.9081383,209.5010304,3560.9,20954.3,W,BM,6.592892143,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,190.8790017,191.9778171,0,1232.6,T,BM,1.098815358,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,204.3539479,205.2214337,0,1506.5,T,BM,0.867485808,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,212.3450192,215.1209738,3697.8,19310.9,W,BM,2.775954587,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,222.5813517,223.1018432,0,958.7,T,BM,0.520491485,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,283.123723,299.1432942,1280.3,15221.6,,BM,16.01957126,PalmaSola,5/1/2018,2018-05-01T162500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,36.10546991,50.50004287,1883.7,18393.5,W,BM,14.39457296,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,58.74841696,75.51482296,2216.1,11302,W,BM,16.766406,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,80.71682131,92.16704979,2105.3,8864.3,W,BM,11.45022849,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,101.0227619,110.9190308,2991.7,8199.5,W,BM,9.896268908,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,113.5167935,118.0968849,5651,18836.7,W,BM,4.580091395,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,192.9962713,195.4498917,0,1108,T,BM,2.453620391,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,229.9390668,256.4381671,0,21717.6,U,,26.49910022,PalmaSola,5/1/2018,2018-05-01T163000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,38.05371079,42.10197789,0,21171.9,E,BM,4.048267105,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,68.93620556,71.24950105,0,1073.2,T,BM,2.313295489,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,125.7276098,127.1155871,0,1073.2,T,BM,1.387977294,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,180.6683776,182.7503435,0,1463.5,W,BM,2.08196594,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,106.5750545,117.2162138,5366.2,19903.5,W,BM,10.64115925,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,189.2671924,205.3445961,1561.1,12195.8,W,BM,16.07740365,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,235.7652007,250.6859566,0,9073.7,W,,14.9207559,PalmaSola,5/1/2018,2018-05-01T163500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,4.043752556,7.911204095,0,21765.5,E,BM,3.867451539,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,50.19630111,57.12548512,3414.2,19916.1,W,BM,6.929184008,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,59.78435805,61.07350856,0,1280.3,T,BM,1.289150513,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,91.9469069,103.0658301,4836.8,18778.1,W,BM,11.11892317,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,119.7920768,126.0766855,7255.2,20200.6,W,BM,6.284608751,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,186.7999906,187.9279973,0,853.5,T,BM,1.128006699,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,254.9159461,256.3662404,0,1991.6,T,BM,1.450294327,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,260.2759767,279.049231,5405.8,19489.4,,BM,18.77325434,PalmaSola,5/1/2018,2018-05-01T164000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,12.759,34.35068547,7448.3,20114.2,W,BM,21.59168546,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,25.67231867,27.47164029,0,1078.5,T,BM,1.79932162,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,180.0528262,183.8150442,8388.6,20372.3,W,BM,3.762217931,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,210.9684406,212.6041875,0,1438,T,BM,1.635746927,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,228.061996,230.7609784,0,1438,T,BM,2.698982429,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,234.2778343,240.4936726,239.7,10905.2,W,,6.215838322,PalmaSola,5/1/2018,2018-05-01T164500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,1.472172234,40.4029491,2214.2,21496.4,W,BM,38.93077686,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,106.2144088,108.9951786,0,922.6,T,BM,2.780769776,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,142.7585992,147.420478,8026.6,21219.7,W,BM,4.661878742,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,187.8226241,193.6295257,3136.8,10056.3,W,BM,5.806901591,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,203.3597938,204.9955407,184.5,21773.2,E,BM,1.635746926,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,252.912401,254.3027859,92.3,922.6,T,BM,1.390384888,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,265.5076523,267.3887613,0,553.6,T,,1.881108966,PalmaSola,5/1/2018,2018-05-01T165000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,11.85916522,15.45780846,56.5,21654.2,W,BM,3.598643239,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,24.04629002,25.76382429,0,791.5,T,BM,1.717534273,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,52.91722328,64.6128138,1696.2,17979.2,W,BM,11.69559053,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,79.49487199,89.88186498,1356.9,18714.2,W,BM,10.38699299,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,123.7750272,125.6561362,0,1074.2,T,BM,1.881108966,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,203.7784411,206.1502742,0,1017.7,T,BM,2.371833044,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,223.5167312,225.4796275,0,735,T,BM,1.962896313,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,172.9049266,176.7898256,0,21823.8,E,,3.884898951,PalmaSola,5/1/2018,2018-05-01T165500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,156.5060275,180.3079858,0,21710.8,E,BM,23.80195835,PalmaSola,5/1/2018,2018-05-01T170000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,6.801377007,7.896513983,0,904.6,T,BM,1.095136976,PalmaSola,5/1/2018,2018-05-01T170000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,233.8032064,235.3018149,0,904.6,T,BM,1.498608493,PalmaSola,5/1/2018,2018-05-01T170000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,274.9989957,276.7857981,0,961.2,T,BM,1.786802434,PalmaSola,5/1/2018,2018-05-01T170000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,251.0788986,254.9406974,1837.5,21016.4,W,,3.861798809,PalmaSola,5/1/2018,2018-05-01T170000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,58.70261482,60.28566852,0,21919.5,E,BM,1.583053704,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,87.84069705,90.80892275,521.9,21919.5,E,BM,2.968225695,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,137.287282,138.9198062,0,19832,W,BM,1.632524132,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,121.110452,127.0469034,0,12264.5,W,BM,5.936451389,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,219.3472835,220.0893399,0,1304.7,T,BM,0.742056423,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,252.8817569,254.2669289,0,1174.3,T,BM,1.385171991,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,286.5660971,287.2092126,0,1043.8,T,BM,0.643115568,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,289.9795566,291.8594329,260.9,21658.6,E,,1.879876274,PalmaSola,5/1/2018,2018-05-01T170500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,57.22834784,58.01987469,0,948.4,T,BM,0.791526852,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,62.05953467,66.90763664,0,21259.7,E,BM,4.848101968,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,123.2223431,125.399042,0,21654.8,E,BM,2.176698843,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,188.4479882,190.031042,0,869.4,T,BM,1.583053704,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,260.20718,266.6383357,0,21180.6,E,BM,6.431155671,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,271.5853785,273.8610182,6480.6,9879,W,,2.275639699,PalmaSola,5/1/2018,2018-05-01T171000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,14.42649917,18.76461797,2561.4,10022.7,W,BM,4.338118796,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,36.19023676,37.7012669,0,21604.5,E,BM,1.511030142,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,44.46435998,45.53670396,111.4,21938.6,E,BM,1.072343972,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,76.65268518,78.26120114,0,1002.3,T,BM,1.608515958,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,104.4060773,105.088478,0,1336.4,T,BM,0.682400709,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,125.3476997,126.0301004,0,668.2,T,BM,0.682400709,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,133.2935211,138.3140406,0,21715.9,E,BM,5.020519505,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,138.3140406,138.3140406,10409.4,10409.4,E,BM,0,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,194.7376968,197.8572429,0,15782,W,BM,3.1195461,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,204.1938209,205.0711932,0,1678.9,T,BM,0.877372341,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
11,Spectrogram 1,1,210.7110627,212.660779,0,20371.1,W,BM,1.949716312,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
12,Spectrogram 1,1,215.0979244,218.997357,4197.3,19755.5,W,BM,3.899432625,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
13,Spectrogram 1,1,228.6685319,230.0820762,0,1007.4,T,,1.413544326,PalmaSola,5/1/2018,2018-05-01T171500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,5.788040104,6.975330382,0,965.7,T,BM,1.187290278,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,20.9543986,23.47739044,965.7,8530.3,W,BM,2.52299184,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,53.24048892,58.43488388,0,21808.6,E,BM,5.194394966,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,97.97929519,99.41393761,0,1050,T,BM,1.434642419,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,128.9544192,134.0746085,4846.2,10742.3,W,BM,5.120189324,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,144.9086323,148.5199735,0,19626.9,W,BM,3.611341262,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,202.1424322,207.8315315,3553.8,16396.2,W,BM,5.689099248,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,214.1281078,215.414339,0,1292.3,T,BM,1.286231135,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,217.4426265,219.7182662,2100,17526.9,W,,2.275639699,PalmaSola,5/1/2018,2018-05-01T172000_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,38.44512895,39.53347837,6036.5,12492.2,W,BM,1.088349421,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,57.4214487,58.31191641,0,1089.9,T,BM,0.890467709,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,67.45017304,69.72581274,6120.3,19031.7,W,BM,2.275639699,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
4,Spectrogram 1,1,75.71173456,76.70114312,0,1006.1,T,BM,0.989408565,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
5,Spectrogram 1,1,86.49628792,88.77192762,0,21966.2,E,BM,2.275639699,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
6,Spectrogram 1,1,89.01927976,90.00868832,0,1257.6,T,BM,0.989408565,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
7,Spectrogram 1,1,122.6519993,123.542467,0,1173.8,T,BM,0.890467708,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
8,Spectrogram 1,1,142.200163,147.3450875,0,21714.6,E,BM,5.144924537,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
9,Spectrogram 1,1,178.8512628,181.0774321,3018.3,19534.8,W,BM,2.226169271,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
10,Spectrogram 1,1,194.5305542,195.4210219,0,838.4,T,,0.890467708,PalmaSola,5/1/2018,2018-05-01T172500_0004e9e50005718b_2.0.wav
1,Spectrogram 1,1,3.710282118,4.699690683,0,1176,T,BM,0.989408565,PalmaSola,5/1/2018,2018-05-01T173000_0004e9e50005718b_2.0.wav
2,Spectrogram 1,1,6.925859954,7.816327662,0,833,T,BM,0.890467708,PalmaSola,5/1/2018,2018-05-01T173000_0004e9e50005718b_2.0.wav
3,Spectrogram 1,1,10.98243507,11.52660978,0,784,T,BM,0.544174711,PalmaSola,5/1/2018,2018-05-01T173000_0004e9e50005718b_2.0.wav
